pre_gaze_horizontal,pre_gaze_vertical,measured_head_horizontal,measured_head_vertical
1.881336149408642555e+01,-1.100110141202004499e+01,1.451538684826799752e+01,-1.294644184772508755e+00
1.919693162932794905e+01,-1.098697668244197345e+01,1.474863317785032457e+01,-1.280519455194436551e+00
1.934413356612504842e+01,-1.095900997812200650e+01,1.489583511464742394e+01,-1.274890512784784047e+00
2.003815495432436578e+01,-1.095605214784454873e+01,1.511421570172826812e+01,-1.271932682507326495e+00
1.984381287626771950e+01,-1.188793681856140338e+01,1.524178265186396075e+01,-1.267680292853181179e+00
1.975580421289408051e+01,-1.195305906707830346e+01,1.535850291552562119e+01,-1.270357207918276332e+00
2.035187476633463888e+01,-1.224969551834162473e+01,1.552066743888784650e+01,-1.295910182226185370e+00
1.963544144272025349e+01,-1.234019346082725477e+01,1.560178394458427320e+01,-1.327861391222989518e+00
1.908975264689926732e+01,-1.221208043850522529e+01,1.566974678787934216e+01,-1.373332602492009391e+00
1.863175044590908414e+01,-1.218877738706900082e+01,1.566185445460391534e+01,-1.400575565261269251e+00
1.761009692106672020e+01,-1.220139603887531976e+01,1.561875624871364820e+01,-1.413194217067587743e+00
1.736151836663225723e+01,-1.221407606436977034e+01,1.551005714849529760e+01,-1.425874242562038097e+00
1.755099650160536839e+01,-1.188645056763497365e+01,1.542584076655928982e+01,-1.426231786691906978e+00
1.750452062562404620e+01,-1.137937924715536653e+01,1.531495645006197925e+01,-1.408699653482102354e+00
1.729653680306725505e+01,-1.136608657572697823e+01,1.526290751694500614e+01,-1.395406982053714939e+00
1.723394103268065436e+01,-1.144000934906052436e+01,1.522863523119172235e+01,-1.395041321626810271e+00
1.708615675992729876e+01,-1.184071724397257341e+01,1.519655083089956982e+01,-1.423443452555095412e+00
1.708111157829313953e+01,-1.208645948400284098e+01,1.519150564926540881e+01,-1.454268039057694972e+00
1.827027542309935626e+01,-1.211740763049892067e+01,1.515008037267885221e+01,-1.485216185553775325e+00
1.552586514348399405e+01,-1.212921452640713582e+01,1.509364781345534112e+01,-1.497023081461989813e+00
1.544656601150056119e+01,-1.180551476085574691e+01,1.501434868147190826e+01,-1.501306356775265805e+00
1.740739067342057922e+01,-1.146734160458879614e+01,1.483560664902834958e+01,-1.496662010915532193e+00
1.770460075460690419e+01,-1.146392859459896840e+01,1.468007020882074798e+01,-1.493249000925704895e+00
1.475676060171455006e+01,-1.145440790083867455e+01,1.440986414843253982e+01,-1.483728307165411042e+00
1.513375313321329330e+01,-1.156292650843039382e+01,1.421181627995867380e+01,-1.479181527420132758e+00
1.695816011721080940e+01,-1.186672830704777226e+01,1.402052148652430219e+01,-1.488231469206841684e+00
1.653544192169755078e+01,-1.187969831271726839e+01,1.373215680572520370e+01,-1.501201474876337594e+00
1.633707237623973541e+01,-1.190776219726217811e+01,1.353378726026738832e+01,-1.517062975162840166e+00
1.646216597823204708e+01,-1.213545756667085307e+01,1.322611126106239610e+01,-1.538009773456535445e+00
1.624929291570671808e+01,-1.215663550631746226e+01,1.301323819853706887e+01,-1.559187713103144857e+00
1.604999019991060649e+01,-1.218998563794133183e+01,1.281393548274095551e+01,-1.592537844727013319e+00
1.232116044333329263e+01,-1.243308814828935738e+01,1.253349795640118636e+01,-1.653535357135103023e+00
1.175177264873711991e+01,-1.247765630972537387e+01,1.237159361905928989e+01,-1.698103518571119519e+00
1.172174708036684443e+01,-1.236653312437790575e+01,1.213162212520707506e+01,-1.754951950762085433e+00
1.194139522414035426e+01,-1.228194556120829262e+01,1.198010619252114672e+01,-1.787882959829661500e+00
1.096574069848136368e+01,-1.230965836836630878e+01,1.183142141476045062e+01,-1.815595766987677218e+00
1.107668512911166303e+01,-1.234037356760826931e+01,1.160901595053428004e+01,-1.846310966229636863e+00
1.037739639543625891e+01,-1.234220512268002246e+01,1.145156418882730875e+01,-1.848142521301390895e+00
1.070681875930900162e+01,-1.234860152121302335e+01,1.123914958073161863e+01,-1.854538919834392008e+00
1.077718104099196417e+01,-1.264294808641533407e+01,1.110102478530261827e+01,-1.863395295261079943e+00
1.065243216244684632e+01,-1.267175123465851350e+01,1.097627590675750042e+01,-1.892198443504259808e+00
1.025874369549749510e+01,-1.272745848058979412e+01,1.081939800155342901e+01,-1.947905689435539989e+00
1.040166236935363742e+01,-1.260054238118833858e+01,1.072550611366429152e+01,-1.988961207572518930e+00
1.027255515799219765e+01,-1.264926974523615399e+01,1.059639890230285175e+01,-2.037688571620333455e+00
1.054153229621625520e+01,-1.267540995778660395e+01,1.052226207082774145e+01,-2.063828784170784303e+00
1.026853537938292504e+01,-1.270678815430368047e+01,1.044680268576674820e+01,-2.095206980687859932e+00
1.016030248444219097e+01,-1.274407188483877462e+01,1.033856979082601413e+01,-2.132490711222955859e+00
1.011644041892375689e+01,-1.276048125720310900e+01,1.026638424067426314e+01,-2.148900083587289345e+00
1.001661823116471695e+01,-1.276921462940278573e+01,1.016656205291522319e+01,-2.157633455786966969e+00
9.948334294812486434e+00,-1.277639387589772113e+01,1.009827811656299268e+01,-2.164812702281900592e+00
1.089707118427294397e+01,-1.278534188748657385e+01,1.004015697159479892e+01,-2.173760713870753758e+00
9.884102533273738445e+00,-1.279893492248994669e+01,9.953312620722389426e+00,-2.187353748874127479e+00
1.079010175824006801e+01,-1.232180594207663660e+01,9.904864060928606051e+00,-2.194218186188069186e+00
1.077690396440878828e+01,-1.248110903727533483e+01,9.855581311214654860e+00,-2.191095433390883862e+00
1.066049866367847443e+01,-1.284915334503671502e+01,9.803584451000329381e+00,-2.225610930745047789e+00
1.043012038263831087e+01,-1.291414117530549177e+01,9.770743701732500952e+00,-2.255855109282994597e+00
1.002706140347190633e+01,-1.313665694908396731e+01,9.745187590766372310e+00,-2.322360506198885233e+00
1.004759339755652725e+01,-1.295074306342911363e+01,9.737396100217676320e+00,-2.342228762868538983e+00
1.003700459821590307e+01,-1.296068079064324507e+01,9.726807300877052143e+00,-2.352166490082670425e+00
9.948356058893269349e+00,-1.264137858254204794e+01,9.722609961641964560e+00,-2.360847322846138407e+00
1.001384291573710961e+01,-1.210988455324102553e+01,9.723688377969816443e+00,-2.355369793649384480e+00
1.001627105832798570e+01,-1.148587827639030223e+01,9.726116520560692535e+00,-2.303040223470530723e+00
9.889991309539828634e+00,-1.139039440262193281e+01,9.740417644985011947e+00,-2.255468814481869533e+00
9.653060575706456703e+00,-1.170030616691167324e+01,9.758907445192678054e+00,-2.237397537906943956e+00
1.137870619000189443e+01,-1.202098868422888245e+01,9.795100488926740567e+00,-2.250645865894286501e+00
9.716969215651257485e+00,-1.183137464344132184e+01,9.819912040813434828e+00,-2.266813967431233312e+00
9.773912411137768430e+00,-1.212407868412923051e+01,9.858274684113347064e+00,-2.279347029477471587e+00
1.018994828449525158e+01,-1.177805988014619487e+01,9.875614072626170525e+00,-2.266857035901653106e+00
9.572270902139079496e+00,-1.155831558246705804e+01,9.887882887965849577e+00,-2.239600427919567149e+00
9.544342424135981773e+00,-1.108038169033959797e+01,9.859954409962751853e+00,-2.177332865601391720e+00
9.523542200148305881e+00,-1.085401194780623868e+01,9.839154185975075961e+00,-2.143450812765084201e+00
9.523089376077670920e+00,-1.098665932474905738e+01,9.838701361904441001e+00,-2.083610500010850686e+00
9.408381243310712350e+00,-1.095615012159369783e+01,9.864574102349958906e+00,-2.053101296855490698e+00
1.041409476372411902e+01,-1.066043621718512391e+01,9.891732303811268778e+00,-2.028470869402330123e+00
1.265712204689335252e+01,-1.064949674462312501e+01,9.973318660168695615e+00,-2.017531396840331670e+00
1.272752077671701798e+01,-1.063774554990942001e+01,1.004371738999236108e+01,-2.005780202126626222e+00
1.279549058843627130e+01,-1.060667771271295479e+01,1.015670089850692648e+01,-1.974712364930160557e+00
1.319655523389547014e+01,-1.057737613013199862e+01,1.023346757060456724e+01,-1.945410782349205281e+00
1.330107473817817798e+01,-1.055716551113479795e+01,1.033798707488727509e+01,-1.925200163352005056e+00
1.381605516815817936e+01,-1.125385788761239958e+01,1.050583094461992850e+01,-1.913768874305821877e+00
1.388445364550762129e+01,-1.126114023666828423e+01,1.063863786248535703e+01,-1.915505453819155823e+00
1.448128187790057808e+01,-1.090245109079748786e+01,1.084580886991589566e+01,-1.890345118355575948e+00
1.475582807315208633e+01,-1.107746979857339475e+01,1.097737965837298724e+01,-1.870215952516093294e+00
1.488490507126315343e+01,-1.106597411342193205e+01,1.110645665648405434e+01,-1.858720267364630363e+00
1.521021545314433432e+01,-1.103703622051275168e+01,1.127583214892541719e+01,-1.829782374455449112e+00
1.524531132088610619e+01,-1.121240840003678940e+01,1.138124270514601299e+01,-1.799372411654980075e+00
1.569981871009750485e+01,-1.131409335895406088e+01,1.151384106616507275e+01,-1.768222203322975750e+00
1.569743045506386636e+01,-1.147614106228315478e+01,1.157408651019662749e+01,-1.770325329835903183e+00
1.567009687973473220e+01,-1.148984129858368775e+01,1.161739460313760297e+01,-1.784025566136434815e+00
1.433858495746627781e+01,-1.193414556069066990e+01,1.163100977370630140e+01,-1.826732199805152224e+00
1.332142103377242393e+01,-1.216888048636247888e+01,1.162337957387296150e+01,-1.846549471949292309e+00
1.318757290967077012e+01,-1.223151202601535026e+01,1.158770603124732190e+01,-1.870404058025617600e+00
1.368736764918551252e+01,-1.223868647072409033e+01,1.156221191413943394e+01,-1.877578502734357890e+00
1.351489912368157498e+01,-1.240298439970692179e+01,1.154567827807531444e+01,-1.885866054854602680e+00
1.349962341280279254e+01,-1.268206840075474240e+01,1.153040256719653200e+01,-1.893866578947009938e+00
1.349406593003016930e+01,-1.268987818567070391e+01,1.152484508442390876e+01,-1.901676363862972563e+00
1.342726617686724566e+01,-1.220701635219923276e+01,1.150933676320619803e+01,-1.902807948118752979e+00
1.347592291504033213e+01,-1.186961504926828681e+01,1.149358506086329790e+01,-1.898935455595022859e+00
1.365407195223073522e+01,-1.219543524955579272e+01,1.147419656628136408e+01,-1.896772615017862984e+00
1.354649120125306183e+01,-1.227701228468884942e+01,1.143102425581967729e+01,-1.898515446847918620e+00
1.266537098232667979e+01,-1.232551356126439224e+01,1.138326743259245255e+01,-1.908239769846914680e+00
1.255585724556951277e+01,-1.255797928063752700e+01,1.127375369583528553e+01,-1.925787835692381211e+00
1.345543337388061289e+01,-1.257108979040962105e+01,1.116745347047560877e+01,-1.938898345464474371e+00
1.376071127903832192e+01,-1.258983394119966448e+01,1.104484861805011775e+01,-1.957642496254518694e+00
1.221198925613608743e+01,-1.264511919472933421e+01,1.084506780122067937e+01,-2.012927749784187537e+00
9.967907374834865664e+00,-1.282858976608748236e+01,1.070752140634965066e+01,-2.040387944279750343e+00
6.621878655825542026e+00,-1.266523792746453303e+01,1.049391697237858345e+01,-2.056723626903957491e+00
6.719806504185426022e+00,-1.266857995156430050e+01,1.035503425899318763e+01,-2.060065651003725851e+00
9.632455862911038835e+00,-1.234492363194387821e+01,1.024231745183119457e+01,-2.064392372247970009e+00
9.584380909825261696e+00,-1.183707305358272066e+01,1.012983405822942906e+01,-2.046080981156613188e+00
1.269946565320069709e+01,-1.116615124538256509e+01,1.011844849719188133e+01,-2.018543324743304446e+00
1.374403475232699989e+01,-1.109420606889313277e+01,1.018446227736608911e+01,-1.985375101830418654e+00
1.077307929881874138e+01,-1.141796849825287552e+01,1.026983312805792536e+01,-1.981154490325496287e+00
1.080672838122262469e+01,-1.176378777952862187e+01,1.036789065097779705e+01,-1.993444961194025922e+00
1.351992486023170237e+01,-1.256901336122155044e+01,1.048935154775377221e+01,-2.016932289789570287e+00
1.367213234974511238e+01,-1.239587400332144185e+01,1.054599186085001783e+01,-2.017377165480511714e+00
1.307727929094657959e+01,-1.239703437386505414e+01,1.058173776753799800e+01,-2.018537536024122669e+00
1.164943393622597156e+01,-1.228611391236154660e+01,1.058255759948424135e+01,-2.020682461857612022e+00
1.168055005232506893e+01,-1.198302877301103919e+01,1.054926527506735034e+01,-2.012349179337774796e+00
1.116461255783698370e+01,-1.176131230409366069e+01,1.047657318301133955e+01,-2.005550363948065851e+00
1.126568217369521463e+01,-1.204812480953903631e+01,1.042731899321037581e+01,-2.003156782105320666e+00
9.475306505076481756e+00,-1.239107662311826807e+01,1.038790029134496073e+01,-2.012579785277337496e+00
9.446786470002095371e+00,-1.206559430203186167e+01,1.035938025627057435e+01,-2.015080505055597548e+00
9.512720410893525269e+00,-1.205889276065185456e+01,1.036090575664601765e+01,-2.013924733218139362e+00
9.465663837216329313e+00,-1.206908068081225238e+01,1.037825762348480829e+01,-2.018566883835987369e+00
1.157340774779963333e+01,-1.205927165495294773e+01,1.037597399012639876e+01,-2.014303627519232087e+00
1.192801519720129200e+01,-1.239434844306151895e+01,1.036270724153511935e+01,-2.015851605220587484e+00
1.020192141979336142e+01,-1.266328931263224078e+01,1.034794452322424263e+01,-2.031097867687094549e+00
1.020055442000267831e+01,-1.248125177774048034e+01,1.034657752343355952e+01,-2.054842475119841527e+00
1.025439561530747312e+01,-1.217285322476715770e+01,1.037209523410503742e+01,-2.074426963011184011e+00
1.033936263359608887e+01,-1.182445103850916190e+01,1.039265381187766657e+01,-2.059553587160405375e+00
1.035515698538478269e+01,-1.176313842028844014e+01,1.040844816366636039e+01,-2.037017922516229707e+00
1.023266920657028223e+01,-1.092207828022932148e+01,1.042654125806433640e+01,-2.019029455491114788e+00
1.024780789218518429e+01,-1.070052161271186364e+01,1.044167994367923846e+01,-1.989960477670708272e+00
1.101791876701028627e+01,-1.103634433916311330e+01,1.049555630709743781e+01,-1.927513372100400302e+00
1.151590734076767575e+01,-1.101797069957353870e+01,1.054343501314007092e+01,-1.909139732510825693e+00
1.150371865621595191e+01,-1.134519548526735022e+01,1.060458351001697785e+01,-1.908381477339969878e+00
1.327835473381296438e+01,-1.169879815463668926e+01,1.073229696903292307e+01,-1.928455336302093093e+00
1.336793353051861466e+01,-1.250494742206085164e+01,1.082187576573857335e+01,-1.952866350628872594e+00
1.384847181306517783e+01,-1.252619952707425099e+01,1.094979259029026331e+01,-1.974118455642270842e+00
1.457179435993508676e+01,-1.257701008830849787e+01,1.100889114934491886e+01,-1.983595596939897510e+00
1.412704142104369609e+01,-1.262589891941052400e+01,1.104441337028084646e+01,-1.993707474465377771e+00
1.259296989225858532e+01,-1.264752365189313288e+01,1.103111528808114805e+01,-2.015332206947987093e+00
1.253645318935205211e+01,-1.281988051215771662e+01,1.097459858517461484e+01,-2.031678690349985494e+00
1.294528094454252987e+01,-1.301027853622225550e+01,1.085813748374246224e+01,-2.054105096876089664e+00
1.252811759395350322e+01,-1.303636588528699214e+01,1.076527210651499367e+01,-2.080192445940825863e+00
1.243458887621868492e+01,-1.306485277167142378e+01,1.067174338878017537e+01,-2.108679332325257505e+00
1.061024727897885889e+01,-1.312656202412325079e+01,1.055873285063740319e+01,-2.170388584777084517e+00
1.099545334772640715e+01,-1.316901145706396825e+01,1.049119239799102488e+01,-2.212838017717802419e+00
1.092855529123700009e+01,-1.320773550406802777e+01,1.042429434150161782e+01,-2.251562064721861933e+00
1.044637194416601389e+01,-1.324269637501678254e+01,1.039485751582455819e+01,-2.286522935670615819e+00
1.021786028257463563e+01,-1.363814634501368062e+01,1.036045978426690084e+01,-2.324822380913893038e+00
1.070381725732986489e+01,-1.366246133124050033e+01,1.030111598791030225e+01,-2.407812630603296533e+00
1.237101623518372406e+01,-1.327229261741481459e+01,1.025220692189144600e+01,-2.457996174529732514e+00
1.249716956762263997e+01,-1.332834931374062393e+01,1.017259069696578067e+01,-2.514052870855541411e+00
1.210862535143396101e+01,-1.335614127338573276e+01,1.011833452510577303e+01,-2.541844830500651131e+00
8.267845380091884522e+00,-1.304968146234819137e+01,1.006021060932853750e+01,-2.563368060327774867e+00
8.236123581221047374e+00,-1.271109351055828363e+01,9.964080369941713755e+00,-2.558308918945083388e+00
7.631637609849727610e+00,-1.269255146923953781e+01,9.904895169682220057e+00,-2.539766877626338459e+00
7.542252703081624432e+00,-1.284616077618353636e+01,9.815510262914116879e+00,-2.521403520568255896e+00
7.395441056990731177e+00,-1.318869202294931853e+01,9.761430541972528019e+00,-2.530405956926821354e+00
1.000359716291742807e+01,-1.300088008849052379e+01,9.721723350211894044e+00,-2.557511675995696621e+00
9.953906099663077711e+00,-1.325493840258873846e+01,9.672032286957543690e+00,-2.596652336566241281e+00
7.268673867547509992e+00,-1.326537184707963490e+01,9.634663352529306835e+00,-2.607085781057139506e+00
7.268901920689313734e+00,-1.295123383963606578e+01,9.606567921037793667e+00,-2.620930814478235948e+00
9.884743977947112015e+00,-1.261300766401783235e+01,9.594589440179818851e+00,-2.616233449267218347e+00
9.880771140047787782e+00,-1.293803336125159831e+01,9.590616602280494618e+00,-2.613276105636317403e+00
9.818585405726901527e+00,-1.294587002654886021e+01,9.592839308475596738e+00,-2.615567001391029933e+00
9.885570447541976336e+00,-1.239376283413708357e+01,9.595415909774683172e+00,-2.611906272914138682e+00
9.884089384047713978e+00,-1.247060828626114315e+01,9.593934846280420814e+00,-2.605327780074584432e+00
9.818804292047925486e+00,-1.268442311865946159e+01,9.593058194796620697e+00,-2.607814700605846081e+00
9.661167291224273868e+00,-1.234595541563211363e+01,9.598109802864701834e+00,-2.602875807985714829e+00
9.548156739469721543e+00,-1.232056859149143691e+01,9.625680124322625986e+00,-2.577488983845038995e+00
9.463045280294762662e+00,-1.200483349347226181e+01,9.651903470600148083e+00,-2.568019485544883018e+00
9.937051923321808644e+00,-1.296214064711905678e+01,9.740208686428426077e+00,-2.583643809278126202e+00
1.095311415203086369e+01,-1.298505591820504357e+01,9.811052942007371769e+00,-2.606559080364112546e+00
1.104507197671714458e+01,-1.355320528962999127e+01,9.919700978855647833e+00,-2.627592605819117466e+00
1.329034141749042064e+01,-1.336114240070395631e+01,1.013173033233953291e+01,-2.628705477743245478e+00
1.449651824961891222e+01,-1.355518131187657005e+01,1.029800861175779936e+01,-2.621733767390340475e+00
1.463125699248763745e+01,-1.380103947376682427e+01,1.049715579514251118e+01,-2.628121332546107691e+00
1.549422365831491888e+01,-1.346355656492253239e+01,1.082748982921295777e+01,-2.624167234109032076e+00
1.588918353198910083e+01,-1.395923483342324900e+01,1.106651481344731991e+01,-2.623890844206648421e+00
1.647572227538364587e+01,-1.408695781215991261e+01,1.149419114227765881e+01,-2.633002666063765762e+00
1.739888024152160995e+01,-1.478748459407815119e+01,1.186960821947804590e+01,-2.674999411359211710e+00
1.821648474710885779e+01,-1.547876463668308133e+01,1.230191437194006454e+01,-2.739703088929688501e+00
1.965144002471839002e+01,-1.678205607689644552e+01,1.302978623754541232e+01,-2.875983169355700309e+00
2.062796983056571420e+01,-1.793170919478123082e+01,1.351585621520885816e+01,-2.981022552830613570e+00
2.110593827701749703e+01,-1.785465010258315033e+01,1.420545136016478160e+01,-3.131425533976359254e+00
2.103977468436562503e+01,-1.818957434483133895e+01,1.465042439751336190e+01,-3.238887702880721697e+00
2.179432466806021296e+01,-1.832857025512776161e+01,1.506332983315892804e+01,-3.343380612349521996e+00
2.260241065193206467e+01,-1.855238954554812381e+01,1.565399474219787024e+01,-3.531820683630075841e+00
2.369460395253727114e+01,-1.860603835324252486e+01,1.608948149264105254e+01,-3.661423840179812483e+00
2.527247531202330322e+01,-1.890185356410304962e+01,1.688859352502027988e+01,-3.881284702185001656e+00
2.585392840688754035e+01,-1.907192355556039232e+01,1.747004661988451701e+01,-4.016851692814722874e+00
2.622813507957705426e+01,-1.862694310394519448e+01,1.835679676113248604e+01,-4.199238996696582404e+00
2.702826379050650729e+01,-1.928838715117486302e+01,1.890040953124377410e+01,-4.302576949320959798e+00
2.641737587884572847e+01,-1.902089361713415983e+01,1.937223619251461315e+01,-4.397842026712416974e+00
2.675021970333915178e+01,-1.818361468291894312e+01,1.997648821404483499e+01,-4.530578862441727139e+00
2.666587822700691390e+01,-1.891525776157808991e+01,2.031264251121694286e+01,-4.604537845413412711e+00
2.694580573116299504e+01,-1.793368290240345431e+01,2.059257001537302401e+01,-4.686956088289077726e+00
2.682694093340942842e+01,-1.767615948264748482e+01,2.088360571149508260e+01,-4.789760862151112519e+00
2.661596541134977656e+01,-1.638678801924720219e+01,2.099453921762776787e+01,-4.829231460549176624e+00
2.614414424808632731e+01,-1.609910310584493232e+01,2.107363488246174299e+01,-4.883102398276389700e+00
2.541733057142699437e+01,-1.613796339065475749e+01,2.107088842601838508e+01,-4.921962683086215762e+00
2.434749307322729805e+01,-1.613459837905728733e+01,2.105510993691169119e+01,-4.945773927565700667e+00
2.474293181662841334e+01,-1.595172501686798938e+01,2.099320888143053665e+01,-4.969456956444473050e+00
2.467328311572150312e+01,-1.688743790792921118e+01,2.092356018052362643e+01,-5.009250971209375791e+00
2.316687964831510627e+01,-1.635003095135887108e+01,2.074424511017334538e+01,-5.095382250721669060e+00
2.149453320704085968e+01,-1.615140655548179538e+01,2.056818342562764457e+01,-5.169138495058278160e+00
2.075854889303720441e+01,-1.654477028082561674e+01,2.035612337945368111e+01,-5.231446316725828716e+00
2.064847292378459542e+01,-1.612638624800885268e+01,2.003039862676383365e+01,-5.312089805123771491e+00
1.652612600678011390e+01,-1.615350292991593761e+01,1.981143056812006975e+01,-5.339206487030855541e+00
1.874808330417110014e+01,-1.596535916596325677e+01,1.949052682023052441e+01,-5.356844865402682565e+00
1.990069240591568445e+01,-1.564610467018719753e+01,1.928088536909933381e+01,-5.365573410491288442e+00
1.937682855900474621e+01,-1.531096356923558588e+01,1.906961334627202120e+01,-5.363961119946893952e+00
1.961802455234813181e+01,-1.527728871737859961e+01,1.879721393255549700e+01,-5.330286268089905910e+00
1.858512145855289788e+01,-1.426577661962754462e+01,1.864043585505736900e+01,-5.297856220235442670e+00
1.823951171074968158e+01,-1.398972134114421806e+01,1.842230131572645035e+01,-5.263293164597924623e+00
1.834148082873264585e+01,-1.396686261973223608e+01,1.828745987196413481e+01,-5.240434443185944424e+00
1.717507483208221686e+01,-1.394334576771825596e+01,1.814556115498433542e+01,-5.216917591171963409e+00
1.697075126598294048e+01,-1.411137560378959677e+01,1.789853198620710018e+01,-5.179165284918797241e+00
1.625779571680043034e+01,-1.384083478693407088e+01,1.772741340899302287e+01,-5.162653258126119304e+00
1.582841298428016508e+01,-1.430205259300429965e+01,1.743238419118691596e+01,-5.159377805506021986e+00
1.497141752191008912e+01,-1.464170261888854441e+01,1.720755024907228758e+01,-5.165499020983051359e+00
1.531364358114277380e+01,-1.505734715859675532e+01,1.698202322856551305e+01,-5.178771683509432400e+00
1.496986909887664297e+01,-1.459778697831970540e+01,1.663824874629938222e+01,-5.183704761922708570e+00
1.980616014796467539e+01,-1.422281253780895227e+01,1.639780224985710788e+01,-5.168353752896520881e+00
1.993803405297231279e+01,-1.421068815535566365e+01,1.604700584716254497e+01,-5.156229370443233151e+00
1.971570241216704744e+01,-1.378510019474054715e+01,1.582467420635727962e+01,-5.133013287009943859e+00
1.950004416292785692e+01,-1.376439547732959134e+01,1.560901595711809087e+01,-5.112308569598988939e+00
1.919429271929037029e+01,-1.420955461512908258e+01,1.530326451348060424e+01,-5.092974448708154966e+00
1.902526940856882476e+01,-1.428086459291418997e+01,1.511497612602236273e+01,-5.101839093041458995e+00
1.754819630702631628e+01,-1.491386102918772494e+01,1.486849214587262757e+01,-5.126681509808657999e+00
1.794699297012651940e+01,-1.492610601752915400e+01,1.471747744222088095e+01,-5.138926498150088840e+00
1.766319629974253402e+01,-1.493290713624552524e+01,1.458400457749609203e+01,-5.145727616866460075e+00
1.673774751359476909e+01,-1.515322621156518679e+01,1.440636014542912235e+01,-5.151129038658448955e+00
1.702103932976682543e+01,-1.520535735836607216e+01,1.430251759419670243e+01,-5.164483231882788239e+00
1.688930495740733662e+01,-1.529725061946981413e+01,1.417078322183721362e+01,-5.191075158355624275e+00
1.718998954154788095e+01,-1.509910525496667333e+01,1.410003035164527141e+01,-5.203394262479961618e+00
1.718492501538902673e+01,-1.475688273190457700e+01,1.403055738497043237e+01,-5.194700549825082447e+00
1.709053557037110949e+01,-1.446172488352071461e+01,1.393616793995251335e+01,-5.153237308545437045e+00
1.703001358532998566e+01,-1.381775674617037808e+01,1.387564595491139130e+01,-5.117423190701434699e+00
1.680059535679777838e+01,-1.399936830372152130e+01,1.379655153203837692e+01,-5.093252605928070942e+00
1.629605055198076613e+01,-1.398823019955522540e+01,1.374475324861529479e+01,-5.082114501761775038e+00
1.624603867889740627e+01,-1.430404892729691468e+01,1.369474137553193493e+01,-5.069950188638800093e+00
1.568008716751796783e+01,-1.464009414071457726e+01,1.365429139049910390e+01,-5.072466591649244627e+00
1.553384467223272125e+01,-1.526485063846161516e+01,1.364862976842633380e+01,-5.089069069889948338e+00
1.558057983747353425e+01,-1.532033420898110698e+01,1.366704144903382989e+01,-5.135417129206276243e+00
1.623239252210857586e+01,-1.503761134495029950e+01,1.371780168291704882e+01,-5.141900352463588675e+00
1.679466897219839439e+01,-1.489739596283618894e+01,1.376555982477612616e+01,-5.132498511487431969e+00
1.690284626021416869e+01,-1.467691620021226129e+01,1.381760743966696836e+01,-5.104506438560555637e+00
1.549789556342647856e+01,-1.376727869320818343e+01,1.383130086964873939e+01,-5.056717558167027171e+00
1.437903701313273430e+01,-1.388658349300927597e+01,1.380299464019308786e+01,-4.983534668271070167e+00
1.433930887415327682e+01,-1.377983970524692126e+01,1.376326650121363038e+01,-4.942092215139620492e+00
1.428647270884241749e+01,-1.410207390100553937e+01,1.371043033590277105e+01,-4.936343370033571709e+00
1.414773880544049689e+01,-1.423545915457257394e+01,1.363610487301683882e+01,-4.941981955517896985e+00
1.408149018912202344e+01,-1.391166750570932997e+01,1.356985625669836537e+01,-4.946173347519319918e+00
1.407728391539716561e+01,-1.418040684989890821e+01,1.350124154245751917e+01,-4.940287482609780234e+00
1.398193355566408158e+01,-1.415743087384683463e+01,1.340589118272443514e+01,-4.917311506557706657e+00
1.392706292278536395e+01,-1.332816154263947794e+01,1.335102054984571751e+01,-4.888683884553736370e+00
1.383736991737001354e+01,-1.346443813303473469e+01,1.326132754443036710e+01,-4.832472785251940905e+00
1.378686565778981965e+01,-1.342771820408846750e+01,1.321082328485017321e+01,-4.795752856305672829e+00
1.470805996490363832e+01,-1.339562513466134241e+01,1.316348333290928707e+01,-4.763659786878548630e+00
1.207367316587751027e+01,-1.334844541457647082e+01,1.309250863148294464e+01,-4.716480066793676151e+00
1.202729778158226814e+01,-1.331884803806649487e+01,1.304613324718770251e+01,-4.686882690283701969e+00
1.195117477429810471e+01,-1.327241051393126803e+01,1.297001023990353907e+01,-4.640445166148474243e+00
1.189063086541965752e+01,-1.323619292816988136e+01,1.290946633102509189e+01,-4.604227580387087571e+00
1.182931604510148027e+01,-1.321348471988289397e+01,1.284815151070691464e+01,-4.581519372100100185e+00
1.174031139870027651e+01,-1.319145394361196821e+01,1.275914686430571088e+01,-4.559488595829173541e+00
1.167658870320249775e+01,-1.318620028956619628e+01,1.269542416880793212e+01,-4.554234941783402491e+00
1.160370031411948943e+01,-1.317136754899512496e+01,1.262253577972492380e+01,-4.539402201212331178e+00
1.156445117272779299e+01,-1.315324080851826949e+01,1.258328663833322736e+01,-4.521275460735476592e+00
1.153032455332314044e+01,-1.292230818437810491e+01,1.254916001892857480e+01,-4.482830526292362450e+00
1.149715503896962154e+01,-1.285964672019874655e+01,1.251599050457505591e+01,-4.420169062113004976e+00
1.404648549139674252e+01,-1.280047371241336762e+01,1.250190885940239127e+01,-4.360996054327626048e+00
1.401291837634215298e+01,-1.175563787759639212e+01,1.246834174434780174e+01,-4.250510939772047969e+00
1.398884621034320119e+01,-1.167702648659575360e+01,1.244426957834884995e+01,-4.171899548771409449e+00
1.394720763957670862e+01,-1.131574313586695979e+01,1.240263100758235737e+01,-4.111583126060678772e+00
1.386907955646904966e+01,-1.180151308010490041e+01,1.232450292447469842e+01,-4.052552480435517523e+00
